...1,meanhighscores,percentmill,mytriggs,num_creatures1,num_creatures2,num_creatures3,players,creatureSum,TEC
11776,96.1348,62.96,4,3,18,35,3 18 35,56,224
11777,0.6794,0,1,3,18,36,3 18 36,57,57
11778,15.8047,12.12,2,3,18,36,3 18 36,57,114
11779,60.4518,45.53,3,3,18,36,3 18 36,57,171
11780,97.9427,63.93,4,3,18,36,3 18 36,57,228
11781,0.6899,0,1,3,18,37,3 18 37,58,58
11782,18.2524,14.45,2,3,18,37,3 18 37,58,116
11783,64.8001,48.59,3,3,18,37,3 18 37,58,174
11784,99,65.69,4,3,18,37,3 18 37,58,232
11785,0.7093,0,1,3,18,38,3 18 38,59,59
11786,19.4614,15.64,2,3,18,38,3 18 38,59,118
11787,66.5906,49.71,3,3,18,38,3 18 38,59,177
11789,0.7365,0,1,3,18,39,3 18 39,60,60
11790,20.7557,16.79,2,3,18,39,3 18 39,60,120
11791,69.2167,51.15,3,3,18,39,3 18 39,60,180
11793,0.7419,0,1,3,18,40,3 18 40,61,61
11794,21.9192,17.87,2,3,18,40,3 18 40,61,122
11795,72.7244,53.08,3,3,18,40,3 18 40,61,183
11797,0.452,0,1,3,19,19,3 19 19,41,41
11798,2.6362,0,2,3,19,19,3 19 19,41,82
11799,22.456,17.86,3,3,19,19,3 19 19,41,123
11800,50.1551,38.18,4,3,19,19,3 19 19,41,164
11801,0.4706,0,1,3,19,20,3 19 20,42,42
11802,2.7982,0,2,3,19,20,3 19 20,42,84
11803,23.996,19.29,3,3,19,20,3 19 20,42,126
11804,52.4923,39.56,4,3,19,20,3 19 20,42,168
11805,0.4884,0,1,3,19,21,3 19 21,43,43
11806,3.1137,0,2,3,19,21,3 19 21,43,86
11807,27.161,22.08,3,3,19,21,3 19 21,43,129
11808,56.9839,42.47,4,3,19,21,3 19 21,43,172
11809,0.4806,0,1,3,19,22,3 19 22,44,44
11810,3.4548,0,2,3,19,22,3 19 22,44,88
11811,28.8435,23.61,3,3,19,22,3 19 22,44,132
11812,59.8635,44.08,4,3,19,22,3 19 22,44,176
11813,0.5026,0,1,3,19,23,3 19 23,45,45
11814,3.8687,0,2,3,19,23,3 19 23,45,90
11815,32.049,26.11,3,3,19,23,3 19 23,45,135
11816,61.839,44.93,4,3,19,23,3 19 23,45,180
11817,0.5151,0,1,3,19,24,3 19 24,46,46
11818,4.6306,0,2,3,19,24,3 19 24,46,92
11819,34.1891,27.75,3,3,19,24,3 19 24,46,138
11820,64.4368,46.55,4,3,19,24,3 19 24,46,184
11821,0.5239,0,1,3,19,25,3 19 25,47,47
11822,4.6784,0,2,3,19,25,3 19 25,47,94
11823,36.8646,29.93,3,3,19,25,3 19 25,47,141
11824,68.3873,49.02,4,3,19,25,3 19 25,47,188
11825,0.53,0,1,3,19,26,3 19 26,48,48
11826,5.4193,0,2,3,19,26,3 19 26,48,96
11827,38.7057,31.19,3,3,19,26,3 19 26,48,144
11828,70.639,50.15,4,3,19,26,3 19 26,48,192
11829,0.5445,0,1,3,19,27,3 19 27,49,49
11830,6.2025,0,2,3,19,27,3 19 27,49,98
11831,41.3599,33.26,3,3,19,27,3 19 27,49,147
11832,74.005,51.68,4,3,19,27,3 19 27,49,196
11833,0.5706,0,1,3,19,28,3 19 28,50,50
11834,7.2678,1.21,2,3,19,28,3 19 28,50,100
11835,43.7245,34.75,3,3,19,28,3 19 28,50,150
11836,75.9615,52.71,4,3,19,28,3 19 28,50,200
11837,0.5747,0,1,3,19,29,3 19 29,51,51
11838,8.0436,2.93,2,3,19,29,3 19 29,51,102
11839,46.2602,36.66,3,3,19,29,3 19 29,51,153
11840,78.9377,54.5,4,3,19,29,3 19 29,51,204
11841,0.5744,0,1,3,19,30,3 19 30,52,52
11842,8.606,3.92,2,3,19,30,3 19 30,52,104
11843,48.1956,37.92,3,3,19,30,3 19 30,52,156
11844,82.9941,56.64,4,3,19,30,3 19 30,52,208
11845,0.6038,0,1,3,19,31,3 19 31,53,53
11846,10.8086,6.15,2,3,19,31,3 19 31,53,106
11847,52.138,40.74,3,3,19,31,3 19 31,53,159
11848,86.3365,58.27,4,3,19,31,3 19 31,53,212
11849,0.6422,0,1,3,19,32,3 19 32,54,54
11850,11.7779,7.59,2,3,19,32,3 19 32,54,108
11851,52.6095,40.73,3,3,19,32,3 19 32,54,162
11852,88.9812,59.56,4,3,19,32,3 19 32,54,216
11853,0.642,0,1,3,19,33,3 19 33,55,55
11854,12.9738,9.09,2,3,19,33,3 19 33,55,110
11855,55.7693,42.85,3,3,19,33,3 19 33,55,165
11856,91.8772,60.84,4,3,19,33,3 19 33,55,220
11857,0.6509,0,1,3,19,34,3 19 34,56,56
11858,14.8136,11.1,2,3,19,34,3 19 34,56,112
11859,57.7329,44,3,3,19,34,3 19 34,56,168
11860,95.1909,62.96,4,3,19,34,3 19 34,56,224
11861,0.6827,0,1,3,19,35,3 19 35,57,57
11862,16.2487,12.65,2,3,19,35,3 19 35,57,114
11863,62.4345,47.14,3,3,19,35,3 19 35,57,171
11864,97.5329,63.47,4,3,19,35,3 19 35,57,228
11865,0.6899,0,1,3,19,36,3 19 36,58,58
11866,17.8093,14.05,2,3,19,36,3 19 36,58,116
11867,62.8445,47.09,3,3,19,36,3 19 36,58,174
11868,99,65.24,4,3,19,36,3 19 36,58,232
11869,0.721,0,1,3,19,37,3 19 37,59,59
11870,19.1802,15.3,2,3,19,37,3 19 37,59,118
11871,66.4683,49.42,3,3,19,37,3 19 37,59,177
11873,0.7535,0,1,3,19,38,3 19 38,60,60
11874,20.8405,16.93,2,3,19,38,3 19 38,60,120
11875,68.2205,50.36,3,3,19,38,3 19 38,60,180
11877,0.7739,0,1,3,19,39,3 19 39,61,61
11878,22.6579,18.53,2,3,19,39,3 19 39,61,122
11879,72.4102,53.09,3,3,19,39,3 19 39,61,183
11881,0.7532,0,1,3,19,40,3 19 40,62,62
11882,23.9157,19.57,2,3,19,40,3 19 40,62,124
11883,74.1897,53.77,3,3,19,40,3 19 40,62,186
11885,0.4606,0,1,3,20,20,3 20 20,43,43
11886,3.3108,0,2,3,20,20,3 20 20,43,86
11887,27.2314,22.12,3,3,20,20,3 20 20,43,129
11888,56.3171,42.11,4,3,20,20,3 20 20,43,172
11889,0.4813,0,1,3,20,21,3 20 21,44,44
11890,3.4031,0,2,3,20,21,3 20 21,44,88
11891,28.7298,23.31,3,3,20,21,3 20 21,44,132
11892,58.4484,43.17,4,3,20,21,3 20 21,44,176
11893,0.5136,0,1,3,20,22,3 20 22,45,45
11894,3.6737,0,2,3,20,22,3 20 22,45,90
11895,31.3418,25.54,3,3,20,22,3 20 22,45,135
11896,60.7056,44.29,4,3,20,22,3 20 22,45,180
11897,0.5184,0,1,3,20,23,3 20 23,46,46
11898,4.2204,0,2,3,20,23,3 20 23,46,92
11899,33.1792,26.69,3,3,20,23,3 20 23,46,138
11900,65.7534,47.4,4,3,20,23,3 20 23,46,184
11901,0.5452,0,1,3,20,24,3 20 24,47,47
11902,4.8203,0,2,3,20,24,3 20 24,47,94
11903,37.0228,29.9,3,3,20,24,3 20 24,47,141
11904,67.8649,48.63,4,3,20,24,3 20 24,47,188
11905,0.5388,0,1,3,20,25,3 20 25,48,48
11906,5.4683,0,2,3,20,25,3 20 25,48,96
11907,38.5278,31.07,3,3,20,25,3 20 25,48,144
11908,71.4403,50.57,4,3,20,25,3 20 25,48,192
11909,0.5473,0,1,3,20,26,3 20 26,49,49
11910,5.9393,0,2,3,20,26,3 20 26,49,98
11911,41.4485,33.35,3,3,20,26,3 20 26,49,147
11912,74.2369,51.97,4,3,20,26,3 20 26,49,196
11913,0.5644,0,1,3,20,27,3 20 27,50,50
11914,6.776,1.24,2,3,20,27,3 20 27,50,100
11915,43.6336,34.65,3,3,20,27,3 20 27,50,150
11916,76.6361,53.22,4,3,20,27,3 20 27,50,200
11917,0.5823,0,1,3,20,28,3 20 28,51,51
11918,8.2823,3.15,2,3,20,28,3 20 28,51,102
11919,47.1383,37.35,3,3,20,28,3 20 28,51,153
11920,80.5952,55.42,4,3,20,28,3 20 28,51,204
11921,0.573,0,1,3,20,29,3 20 29,52,52
11922,9.0826,4.43,2,3,20,29,3 20 29,52,104
11923,48.0404,37.49,3,3,20,29,3 20 29,52,156
11924,85.179,57.73,4,3,20,29,3 20 29,52,208
11925,0.6208,0,1,3,20,30,3 20 30,53,53
11926,11.2842,6.77,2,3,20,30,3 20 30,53,106
11927,51.7808,40.26,3,3,20,30,3 20 30,53,159
11928,86.0513,58.01,4,3,20,30,3 20 30,53,212
11929,0.6243,0,1,3,20,31,3 20 31,54,54
11930,11.8118,7.74,2,3,20,31,3 20 31,54,108
11931,53.4137,41.27,3,3,20,31,3 20 31,54,162
11932,88.6744,59.5,4,3,20,31,3 20 31,54,216
11933,0.6617,0,1,3,20,32,3 20 32,55,55
11934,12.7729,8.84,2,3,20,32,3 20 32,55,110
11935,56.9663,43.91,3,3,20,32,3 20 32,55,165
11936,90.2713,60.15,4,3,20,32,3 20 32,55,220
11937,0.6704,0,1,3,20,33,3 20 33,56,56
11938,14.9305,11.1,2,3,20,33,3 20 33,56,112
11939,58.3841,44.53,3,3,20,33,3 20 33,56,168
11940,94.6869,62.19,4,3,20,33,3 20 33,56,224
11941,0.6892,0,1,3,20,34,3 20 34,57,57
11942,16.2256,12.36,2,3,20,34,3 20 34,57,114
11943,61.2859,46.33,3,3,20,34,3 20 34,57,171
11944,97.3144,63.61,4,3,20,34,3 20 34,57,228
11945,0.7124,0,1,3,20,35,3 20 35,58,58
11946,17.6294,13.91,2,3,20,35,3 20 35,58,116
11947,64.0253,48.11,3,3,20,35,3 20 35,58,174
11948,99,65.09,4,3,20,35,3 20 35,58,232
11949,0.7089,0,1,3,20,36,3 20 36,59,59
11950,19.2493,15.43,2,3,20,36,3 20 36,59,118
11951,65.8648,48.97,3,3,20,36,3 20 36,59,177
11953,0.7096,0,1,3,20,37,3 20 37,60,60
11954,21.5496,17.5,2,3,20,37,3 20 37,60,120
11955,67.7665,50.26,3,3,20,37,3 20 37,60,180
11957,0.7532,0,1,3,20,38,3 20 38,61,61
11958,22.7623,18.64,2,3,20,38,3 20 38,61,122
11959,71.2748,52.03,3,3,20,38,3 20 38,61,183
11961,0.8011,0,1,3,20,39,3 20 39,62,62
11962,25.22,20.84,2,3,20,39,3 20 39,62,124
11963,74.9393,54.4,3,3,20,39,3 20 39,62,186
11965,0.7656,0,1,3,20,40,3 20 40,63,63
11966,26.943,22.25,2,3,20,40,3 20 40,63,126
11967,76.5073,55.09,3,3,20,40,3 20 40,63,189
11969,0.5006,0,1,3,21,21,3 21 21,45,45
11970,4.0135,0,2,3,21,21,3 21 21,45,90
11971,31.5837,25.79,3,3,21,21,3 21 21,45,135
11972,63.1132,46.34,4,3,21,21,3 21 21,45,180
11973,0.5067,0,1,3,21,22,3 21 22,46,46
11974,4.1293,0,2,3,21,22,3 21 22,46,92
11975,33.8934,27.67,3,3,21,22,3 21 22,46,138
11976,65.5362,47.46,4,3,21,22,3 21 22,46,184
11977,0.5249,0,1,3,21,23,3 21 23,47,47
11978,4.8092,0,2,3,21,23,3 21 23,47,94
11979,36.1938,29.28,3,3,21,23,3 21 23,47,141
11980,67.8351,48.62,4,3,21,23,3 21 23,47,188
11981,0.5349,0,1,3,21,24,3 21 24,48,48
11982,5.5953,0,2,3,21,24,3 21 24,48,96
11983,38.4375,30.99,3,3,21,24,3 21 24,48,144
11984,69.6454,49.31,4,3,21,24,3 21 24,48,192
11985,0.5579,0,1,3,21,25,3 21 25,49,49
11986,6.4394,0,2,3,21,25,3 21 25,49,98
11987,40.5022,32.34,3,3,21,25,3 21 25,49,147
11988,74.3445,52.08,4,3,21,25,3 21 25,49,196
11989,0.5532,0,1,3,21,26,3 21 26,50,50
11990,6.9687,1.22,2,3,21,26,3 21 26,50,100
11991,43.7183,34.83,3,3,21,26,3 21 26,50,150
11992,77.104,53.44,4,3,21,26,3 21 26,50,200
11993,0.5709,0,1,3,21,27,3 21 27,51,51
11994,8.1447,2.99,2,3,21,27,3 21 27,51,102
11995,45.6355,36.09,3,3,21,27,3 21 27,51,153
11996,79.3672,54.55,4,3,21,27,3 21 27,51,204
11997,0.5896,0,1,3,21,28,3 21 28,52,52
11998,9.5185,4.69,2,3,21,28,3 21 28,52,104
11999,48.7292,38.24,3,3,21,28,3 21 28,52,156
12000,82.4123,56.26,4,3,21,28,3 21 28,52,208
12001,0.6078,0,1,3,21,29,3 21 29,53,53
12002,10.074,5.73,2,3,21,29,3 21 29,53,106
12003,51.1269,40.09,3,3,21,29,3 21 29,53,159
12004,87.1259,58.87,4,3,21,29,3 21 29,53,212
12005,0.6461,0,1,3,21,30,3 21 30,54,54
12006,12.024,7.78,2,3,21,30,3 21 30,54,108
12007,53.567,41.49,3,3,21,30,3 21 30,54,162
12008,90.6829,60.69,4,3,21,30,3 21 30,54,216
12009,0.6506,0,1,3,21,31,3 21 31,55,55
12010,13.5594,9.53,2,3,21,31,3 21 31,55,110
12011,56.1102,43.2,3,3,21,31,3 21 31,55,165
12012,90.7512,60.36,4,3,21,31,3 21 31,55,220
12013,0.6648,0,1,3,21,32,3 21 32,56,56
12014,14.8857,11.13,2,3,21,32,3 21 32,56,112
12015,58.8707,44.97,3,3,21,32,3 21 32,56,168
12016,94.5773,62.13,4,3,21,32,3 21 32,56,224
12017,0.6702,0,1,3,21,33,3 21 33,57,57
12018,15.6952,11.96,2,3,21,33,3 21 33,57,114
12019,60.9132,45.99,3,3,21,33,3 21 33,57,171
12020,96.6134,63.05,4,3,21,33,3 21 33,57,228
12021,0.6958,0,1,3,21,34,3 21 34,58,58
12022,17.2989,13.61,2,3,21,34,3 21 34,58,116
12023,64.8273,48.44,3,3,21,34,3 21 34,58,174
12024,99,65.03,4,3,21,34,3 21 34,58,232
12025,0.7251,0,1,3,21,35,3 21 35,59,59
12026,19.5628,15.7,2,3,21,35,3 21 35,59,118
12027,65.8156,48.97,3,3,21,35,3 21 35,59,177
12029,0.7397,0,1,3,21,36,3 21 36,60,60
12030,21.6469,17.66,2,3,21,36,3 21 36,60,120
12031,68.7574,50.82,3,3,21,36,3 21 36,60,180
12033,0.7639,0,1,3,21,37,3 21 37,61,61
12034,23.4167,19.26,2,3,21,37,3 21 37,61,122
12035,71.7689,52.42,3,3,21,37,3 21 37,61,183
12037,0.7667,0,1,3,21,38,3 21 38,62,62
12038,24.7422,20.43,2,3,21,38,3 21 38,62,124
12039,74.4729,54.16,3,3,21,38,3 21 38,62,186
12041,0.7946,0,1,3,21,39,3 21 39,63,63
12042,27.2521,22.61,2,3,21,39,3 21 39,63,126
12043,75.3574,54.47,3,3,21,39,3 21 39,63,189
12045,0.8138,0,1,3,21,40,3 21 40,64,64
12046,28.5933,23.68,2,3,21,40,3 21 40,64,128
12047,78.053,56.04,3,3,21,40,3 21 40,64,192
12049,0.5241,0,1,3,22,22,3 22 22,47,47
12050,4.8002,0,2,3,22,22,3 22 22,47,94
12051,35.1292,28.55,3,3,22,22,3 22 22,47,141
12052,67.9654,48.5,4,3,22,22,3 22 22,47,188
12053,0.5315,0,1,3,22,23,3 22 23,48,48
12054,5.5001,0,2,3,22,23,3 22 23,48,96
12055,38.2102,30.9,3,3,22,23,3 22 23,48,144
12056,70.7488,49.97,4,3,22,23,3 22 23,48,192
12057,0.5615,0,1,3,22,24,3 22 24,49,49
12058,6.5017,0,2,3,22,24,3 22 24,49,98
12059,40.9286,32.8,3,3,22,24,3 22 24,49,147
12060,72.9538,51.23,4,3,22,24,3 22 24,49,196
12061,0.561,0,1,3,22,25,3 22 25,50,50
12062,6.9561,1.27,2,3,22,25,3 22 25,50,100
12063,42.9333,34.2,3,3,22,25,3 22 25,50,150
12064,76.3601,52.94,4,3,22,25,3 22 25,50,200
12065,0.5821,0,1,3,22,26,3 22 26,51,51
12066,8.2437,2.83,2,3,22,26,3 22 26,51,102
12067,45.3494,35.85,3,3,22,26,3 22 26,51,153
12068,79.9072,55.02,4,3,22,26,3 22 26,51,204
12069,0.5992,0,1,3,22,27,3 22 27,52,52
12070,9.2698,4.41,2,3,22,27,3 22 27,52,104
12071,48.0938,37.74,3,3,22,27,3 22 27,52,156
12072,81.9408,56.22,4,3,22,27,3 22 27,52,208
12073,0.6013,0,1,3,22,28,3 22 28,53,53
12074,10.6308,6.19,2,3,22,28,3 22 28,53,106
12075,50.6889,39.56,3,3,22,28,3 22 28,53,159
12076,85.4953,57.48,4,3,22,28,3 22 28,53,212
12077,0.6097,0,1,3,22,29,3 22 29,54,54
12078,11.6348,7.59,2,3,22,29,3 22 29,54,108
12079,53.1827,41.2,3,3,22,29,3 22 29,54,162
12080,89.4082,59.84,4,3,22,29,3 22 29,54,216
12081,0.6597,0,1,3,22,30,3 22 30,55,55
12082,13.4683,9.5,2,3,22,30,3 22 30,55,110
12083,55.3804,42.73,3,3,22,30,3 22 30,55,165
12084,90.8779,60.2,4,3,22,30,3 22 30,55,220
12085,0.6681,0,1,3,22,31,3 22 31,56,56
12086,14.8466,10.89,2,3,22,31,3 22 31,56,112
12087,59.5963,45.41,3,3,22,31,3 22 31,56,168
12088,95.1473,62.57,4,3,22,31,3 22 31,56,224
12089,0.6699,0,1,3,22,32,3 22 32,57,57
12090,16.228,12.46,2,3,22,32,3 22 32,57,114
12091,61.1031,45.99,3,3,22,32,3 22 32,57,171
12092,97.3936,63.53,4,3,22,32,3 22 32,57,228
12093,0.6829,0,1,3,22,33,3 22 33,58,58
12094,17.7525,14.02,2,3,22,33,3 22 33,58,116
12095,63.0354,47.28,3,3,22,33,3 22 33,58,174
12096,99,65.08,4,3,22,33,3 22 33,58,232
12097,0.7233,0,1,3,22,34,3 22 34,59,59
12098,19.6713,15.84,2,3,22,34,3 22 34,59,118
12099,65.7029,48.93,3,3,22,34,3 22 34,59,177
12101,0.7409,0,1,3,22,35,3 22 35,60,60
12102,21.5062,17.53,2,3,22,35,3 22 35,60,120
12103,70.2626,51.96,3,3,22,35,3 22 35,60,180
12105,0.7804,0,1,3,22,36,3 22 36,61,61
12106,21.9719,17.91,2,3,22,36,3 22 36,61,122
12107,69.6047,50.95,3,3,22,36,3 22 36,61,183
12109,0.7715,0,1,3,22,37,3 22 37,62,62
12110,24.5565,20.27,2,3,22,37,3 22 37,62,124
12111,72.84,52.87,3,3,22,37,3 22 37,62,186
12113,0.7955,0,1,3,22,38,3 22 38,63,63
12114,25.4716,20.89,2,3,22,38,3 22 38,63,126
12115,76.8967,55.47,3,3,22,38,3 22 38,63,189
12117,0.813,0,1,3,22,39,3 22 39,64,64
12118,28.6435,23.61,2,3,22,39,3 22 39,64,128
12119,78.0673,56.09,3,3,22,39,3 22 39,64,192
12121,0.8571,0,1,3,22,40,3 22 40,65,65
12122,30.702,25.36,2,3,22,40,3 22 40,65,130
12123,79.2331,56.6,3,3,22,40,3 22 40,65,195
12125,0.5599,0,1,3,23,23,3 23 23,49,49
12126,6.3238,0,2,3,23,23,3 23 23,49,98
12127,40.0544,31.97,3,3,23,23,3 23 23,49,147
12128,74.3515,51.95,4,3,23,23,3 23 23,49,196
12129,0.5644,0,1,3,23,24,3 23 24,50,50
12130,7.1943,1.16,2,3,23,24,3 23 24,50,100
12131,42.7392,34.07,3,3,23,24,3 23 24,50,150
12132,78.8091,54.85,4,3,23,24,3 23 24,50,200
12133,0.5658,0,1,3,23,25,3 23 25,51,51
12134,8.039,2.82,2,3,23,25,3 23 25,51,102
12135,45.4858,35.82,3,3,23,25,3 23 25,51,153
12136,80.6055,55.53,4,3,23,25,3 23 25,51,204
12137,0.5924,0,1,3,23,26,3 23 26,52,52
12138,9.527,4.54,2,3,23,26,3 23 26,52,104
12139,47.2882,37.07,3,3,23,26,3 23 26,52,156
12140,82.2501,56,4,3,23,26,3 23 26,52,208
12141,0.6086,0,1,3,23,27,3 23 27,53,53
12142,10.4354,6.05,2,3,23,27,3 23 27,53,106
12143,50.6166,39.47,3,3,23,27,3 23 27,53,159
12144,84.9014,57.13,4,3,23,27,3 23 27,53,212
12145,0.628,0,1,3,23,28,3 23 28,54,54
12146,11.7791,7.64,2,3,23,28,3 23 28,54,108
12147,53.1588,40.93,3,3,23,28,3 23 28,54,162
12148,89.1681,59.72,4,3,23,28,3 23 28,54,216
12149,0.6275,0,1,3,23,29,3 23 29,55,55
12150,13.2152,9.26,2,3,23,29,3 23 29,55,110
12151,55.3625,42.58,3,3,23,29,3 23 29,55,165
12152,91.0229,60.5,4,3,23,29,3 23 29,55,220
12153,0.6694,0,1,3,23,30,3 23 30,56,56
12154,14.8514,11.01,2,3,23,30,3 23 30,56,112
12155,59.3468,45.15,3,3,23,30,3 23 30,56,168
12156,94.2342,61.98,4,3,23,30,3 23 30,56,224
12157,0.6717,0,1,3,23,31,3 23 31,57,57
12158,15.7126,12.06,2,3,23,31,3 23 31,57,114
12159,60.2199,45.45,3,3,23,31,3 23 31,57,171
12160,96.2732,63.04,4,3,23,31,3 23 31,57,228
12161,0.7099,0,1,3,23,32,3 23 32,58,58
12162,17.138,13.39,2,3,23,32,3 23 32,58,116
12163,62.6437,46.98,3,3,23,32,3 23 32,58,174
12164,99,64.72,4,3,23,32,3 23 32,58,232
12165,0.6986,0,1,3,23,33,3 23 33,59,59
12166,19.3721,15.47,2,3,23,33,3 23 33,59,118
12167,66.1566,48.85,3,3,23,33,3 23 33,59,177
12169,0.7345,0,1,3,23,34,3 23 34,60,60
12170,21.5986,17.49,2,3,23,34,3 23 34,60,120
12171,68.5105,50.36,3,3,23,34,3 23 34,60,180
12173,0.7657,0,1,3,23,35,3 23 35,61,61
12174,23.1803,19.04,2,3,23,35,3 23 35,61,122
12175,70.6942,51.74,3,3,23,35,3 23 35,61,183
12177,0.7921,0,1,3,23,36,3 23 36,62,62
12178,25.29,20.91,2,3,23,36,3 23 36,62,124
12179,73.438,53.23,3,3,23,36,3 23 36,62,186
12181,0.8246,0,1,3,23,37,3 23 37,63,63
12182,26.5426,21.94,2,3,23,37,3 23 37,63,126
12183,75.5727,54.35,3,3,23,37,3 23 37,63,189
12185,0.794,0,1,3,23,38,3 23 38,64,64
12186,27.6248,22.78,2,3,23,38,3 23 38,64,128
12187,79.6947,56.9,3,3,23,38,3 23 38,64,192
12189,0.8497,0,1,3,23,39,3 23 39,65,65
12190,30.2083,24.93,2,3,23,39,3 23 39,65,130
12191,82.2275,58.25,3,3,23,39,3 23 39,65,195
12193,0.8615,0,1,3,23,40,3 23 40,66,66
12194,31.2203,25.77,2,3,23,40,3 23 40,66,132
12195,83.4214,58.72,3,3,23,40,3 23 40,66,198
12197,0.5814,0,1,3,24,24,3 24 24,51,51
12198,8.112,2.9,2,3,24,24,3 24 24,51,102
12199,46.5018,36.78,3,3,24,24,3 24 24,51,153
12200,79.3528,54.75,4,3,24,24,3 24 24,51,204
12201,0.6035,0,1,3,24,25,3 24 25,52,52
12202,9.308,4.72,2,3,24,25,3 24 25,52,104
12203,49.1221,38.65,3,3,24,25,3 24 25,52,156
12204,82.9635,56.29,4,3,24,25,3 24 25,52,208
12205,0.6216,0,1,3,24,26,3 24 26,53,53
12206,10.6205,5.96,2,3,24,26,3 24 26,53,106
12207,50.6212,39.42,3,3,24,26,3 24 26,53,159
12208,84.8257,57.36,4,3,24,26,3 24 26,53,212
12209,0.6205,0,1,3,24,27,3 24 27,54,54
12210,11.5824,7.53,2,3,24,27,3 24 27,54,108
12211,53.2878,41.34,3,3,24,27,3 24 27,54,162
12212,88.34,59.13,4,3,24,27,3 24 27,54,216
12213,0.6512,0,1,3,24,28,3 24 28,55,55
12214,12.7013,8.76,2,3,24,28,3 24 28,55,110
12215,55.4813,42.55,3,3,24,28,3 24 28,55,165
12216,90.9931,60.71,4,3,24,28,3 24 28,55,220
12217,0.6728,0,1,3,24,29,3 24 29,56,56
12218,14.3579,10.51,2,3,24,29,3 24 29,56,112
12219,58.4482,44.44,3,3,24,29,3 24 29,56,168
12220,93.4141,61.38,4,3,24,29,3 24 29,56,224
12221,0.6921,0,1,3,24,30,3 24 30,57,57
12222,15.8968,12.2,2,3,24,30,3 24 30,57,114
12223,60.4528,45.75,3,3,24,30,3 24 30,57,171
12224,96.6661,63.31,4,3,24,30,3 24 30,57,228
12225,0.6963,0,1,3,24,31,3 24 31,58,58
12226,17.3557,13.6,2,3,24,31,3 24 31,58,116
12227,63.6524,47.61,3,3,24,31,3 24 31,58,174
12228,99,64.2,4,3,24,31,3 24 31,58,232
12229,0.725,0,1,3,24,32,3 24 32,59,59
12230,19.5124,15.58,2,3,24,32,3 24 32,59,118
12231,65.5574,48.75,3,3,24,32,3 24 32,59,177
12233,0.7282,0,1,3,24,33,3 24 33,60,60
12234,21.6658,17.61,2,3,24,33,3 24 33,60,120
12235,67.3776,49.48,3,3,24,33,3 24 33,60,180
12237,0.7681,0,1,3,24,34,3 24 34,61,61
12238,21.917,17.88,2,3,24,34,3 24 34,61,122
12239,72.3418,53.05,3,3,24,34,3 24 34,61,183
12241,0.7784,0,1,3,24,35,3 24 35,62,62
12242,24.168,19.82,2,3,24,35,3 24 35,62,124
12243,72.7722,52.9,3,3,24,35,3 24 35,62,186
12245,0.8077,0,1,3,24,36,3 24 36,63,63
12246,26.0291,21.58,2,3,24,36,3 24 36,63,126
12247,75.7134,54.79,3,3,24,36,3 24 36,63,189
12249,0.8169,0,1,3,24,37,3 24 37,64,64
12250,28.7905,23.79,2,3,24,37,3 24 37,64,128
12251,78.6651,56.42,3,3,24,37,3 24 37,64,192
12253,0.8611,0,1,3,24,38,3 24 38,65,65
12254,30.1588,24.95,2,3,24,38,3 24 38,65,130
12255,80.741,57.4,3,3,24,38,3 24 38,65,195
12257,0.8727,0,1,3,24,39,3 24 39,66,66
12258,32.2727,26.66,2,3,24,39,3 24 39,66,132
12259,82.6782,58.16,3,3,24,39,3 24 39,66,198
12261,0.8914,0,1,3,24,40,3 24 40,67,67
12262,33.9554,27.92,2,3,24,40,3 24 40,67,134
12263,86.5357,60.5,3,3,24,40,3 24 40,67,201
12265,0.6119,0,1,3,25,25,3 25 25,53,53
12266,10.3872,6,2,3,25,25,3 25 25,53,106
12267,51.4765,40.11,3,3,25,25,3 25 25,53,159
12268,86.0378,57.88,4,3,25,25,3 25 25,53,212
12269,0.6298,0,1,3,25,26,3 25 26,54,54
12270,11.952,7.83,2,3,25,26,3 25 26,54,108
12271,53.8941,41.76,3,3,25,26,3 25 26,54,162
12272,88.5774,59.34,4,3,25,26,3 25 26,54,216
12273,0.6526,0,1,3,25,27,3 25 27,55,55
12274,13.9179,9.96,2,3,25,27,3 25 27,55,110
12275,56.4056,43.39,3,3,25,27,3 25 27,55,165
12276,90.2604,59.98,4,3,25,27,3 25 27,55,220
12277,0.6824,0,1,3,25,28,3 25 28,56,56
12278,14.4003,10.58,2,3,25,28,3 25 28,56,112
12279,57.7984,43.76,3,3,25,28,3 25 28,56,168
12280,93.5251,61.48,4,3,25,28,3 25 28,56,224
12281,0.7031,0,1,3,25,29,3 25 29,57,57
12282,16.0583,12.26,2,3,25,29,3 25 29,57,114
12283,60.4002,45.71,3,3,25,29,3 25 29,57,171
12284,96.7186,63.12,4,3,25,29,3 25 29,57,228
12285,0.7203,0,1,3,25,30,3 25 30,58,58
12286,17.7392,13.9,2,3,25,30,3 25 30,58,116
12287,64.013,47.98,3,3,25,30,3 25 30,58,174
12288,99,64.09,4,3,25,30,3 25 30,58,232
12289,0.7023,0,1,3,25,31,3 25 31,59,59
12290,19.9596,15.99,2,3,25,31,3 25 31,59,118
12291,64.8657,48.4,3,3,25,31,3 25 31,59,177
12293,0.7298,0,1,3,25,32,3 25 32,60,60
12294,20.8005,16.89,2,3,25,32,3 25 32,60,120
12295,68.502,50.61,3,3,25,32,3 25 32,60,180
